    0+   0+0.000000+    0+   0+0.000000 
   53+   2+0.037736+    7+   1+0.142857 
   54+   2+0.037037+    7+   1+0.142857 
   55+   2+0.036364+    7+   1+0.142857 
   56+   2+0.035714+    7+   1+0.142857 
   57+   2+0.035088+    7+   1+0.142857 
   58+   2+0.034483+    7+   1+0.142857 
   59+   2+0.033898+    7+   1+0.142857 
   60+   2+0.033333+    7+   1+0.142857 
   61+   2+0.032787+    7+   1+0.142857 
   62+   2+0.032258+    7+   1+0.142857 
   63+   2+0.031746+    7+   1+0.142857 
   64+   2+0.031250+    7+   1+0.142857 
   65+   2+0.030769+    7+   1+0.142857 
   66+   2+0.030303+    7+   1+0.142857 
   67+   2+0.029851+    7+   1+0.142857 
   68+   2+0.029412+    7+   1+0.142857 
   69+   2+0.028986+    7+   1+0.142857 
   70+   2+0.028571+    7+   1+0.142857 
   71+   2+0.028169+    7+   1+0.142857 
   72+   2+0.027778+    7+   1+0.142857 
   73+   2+0.027397+    7+   1+0.142857 
   74+   2+0.027027+    7+   1+0.142857 
   75+   2+0.026667+    7+   1+0.142857 
   76+   2+0.026316+    7+   1+0.142857 
   77+   2+0.025974+    7+   1+0.142857 
   78+   2+0.025641+    7+   1+0.142857 
   79+   2+0.025316+    7+   1+0.142857 
   80+   2+0.025000+    7+   1+0.142857 
   81+   2+0.024691+    7+   1+0.142857 
   82+   2+0.024390+    7+   1+0.142857 
   83+   2+0.024096+    7+   1+0.142857 
   84+   2+0.023810+    7+   1+0.142857 
   85+   2+0.023529+    7+   1+0.142857 
   86+   2+0.023256+    7+   1+0.142857 
   87+   2+0.022989+    7+   1+0.142857 
   88+   2+0.022727+    7+   1+0.142857 
   89+   2+0.022472+    7+   1+0.142857 
   90+   2+0.022222+    7+   1+0.142857 
   91+   2+0.021978+    7+   1+0.142857 
   92+   2+0.021739+    7+   1+0.142857 
   93+   2+0.021505+    7+   1+0.142857 
   94+   2+0.021277+    7+   1+0.142857 
   95+   2+0.021053+    7+   1+0.142857 
   96+   2+0.020833+    7+   1+0.142857 
   97+   2+0.020619+    7+   1+0.142857 
   98+   2+0.020408+    7+   1+0.142857 
   99+   2+0.020202+    7+   1+0.142857 
  100+   2+0.020000+    7+   1+0.142857 
  101+   2+0.019802+    7+   1+0.142857 
  102+   2+0.019608+    7+   1+0.142857 
  103+   2+0.019417+    7+   1+0.142857 
  104+   2+0.019231+    7+   1+0.142857 
  105+   2+0.019048+    7+   1+0.142857 
  106+   2+0.018868+    7+   1+0.142857 
  107+   2+0.018692+    7+   1+0.142857 
  108+   2+0.018519+    7+   1+0.142857 
  109+   2+0.018349+    7+   1+0.142857 
  110+   2+0.018182+    7+   1+0.142857 
  111+   2+0.018018+    7+   1+0.142857 
  112+   2+0.017857+    7+   1+0.142857 
  113+   2+0.017699+    7+   1+0.142857 
  114+   2+0.017544+    7+   1+0.142857 
  115+   2+0.017391+    7+   1+0.142857 
  116+   2+0.017241+    7+   1+0.142857 
  117+   2+0.017094+    7+   1+0.142857 
  118+   2+0.016949+    7+   1+0.142857 
  119+   3+0.025210+    7+   1+0.142857 
  120+   3+0.025000+    7+   1+0.142857 
  121+   3+0.024793+    7+   1+0.142857 
  122+   3+0.024590+    7+   1+0.142857 
  123+   3+0.024390+    7+   1+0.142857 
  124+   3+0.024194+    7+   1+0.142857 
  125+   3+0.024000+    7+   1+0.142857 
  126+   3+0.023810+    7+   1+0.142857 
  127+   3+0.023622+    7+   1+0.142857 
  128+   3+0.023438+    7+   1+0.142857 
  129+   3+0.023256+    7+   1+0.142857 
  130+   3+0.023077+    7+   1+0.142857 
  131+   3+0.022901+    7+   1+0.142857 
  132+   3+0.022727+    7+   1+0.142857 
  133+   3+0.022556+    7+   1+0.142857 
  134+   3+0.022388+    7+   1+0.142857 
  135+   3+0.022222+    7+   1+0.142857 
  136+   3+0.022059+    7+   1+0.142857 
  137+   3+0.021898+    7+   1+0.142857 
  138+   3+0.021739+    7+   1+0.142857 
  139+   3+0.021583+    7+   1+0.142857 
  140+   3+0.021429+    7+   1+0.142857 
  141+   3+0.021277+    7+   1+0.142857 
  142+   3+0.021127+    7+   1+0.142857 
  143+   3+0.020979+    7+   1+0.142857 
  144+   3+0.020833+    7+   1+0.142857 
  145+   3+0.020690+    7+   1+0.142857 
  146+   3+0.020548+    7+   1+0.142857 
  147+   3+0.020408+    7+   1+0.142857 
  148+   3+0.020270+    7+   1+0.142857 
  149+   3+0.020134+    7+   1+0.142857 
  150+   3+0.020000+    7+   1+0.142857 
  151+   3+0.019868+    7+   1+0.142857 
  152+   3+0.019737+    7+   1+0.142857 
  153+   3+0.019608+    7+   1+0.142857 
  154+   3+0.019481+    7+   1+0.142857 
  155+   3+0.019355+    7+   1+0.142857 
  156+   3+0.019231+    7+   1+0.142857 
  157+   3+0.019108+    7+   1+0.142857 
  158+   3+0.018987+    7+   1+0.142857 
  159+   3+0.018868+    7+   1+0.142857 
  160+   3+0.018750+    7+   1+0.142857 
  161+   3+0.018634+    7+   1+0.142857 
  162+   3+0.018519+    7+   1+0.142857 
  163+   3+0.018405+    7+   1+0.142857 
  164+   3+0.018293+    7+   1+0.142857 
  165+   3+0.018182+    7+   1+0.142857 
  166+   4+0.024096+    7+   1+0.142857 
  167+   4+0.023952+    7+   1+0.142857 
  168+   4+0.023810+    7+   1+0.142857 
  169+   4+0.023669+    7+   1+0.142857 
  170+   4+0.023529+    7+   1+0.142857 
  171+   4+0.023392+    7+   1+0.142857 
  172+   4+0.023256+    7+   1+0.142857 
  173+   4+0.023121+    7+   1+0.142857 
  174+   4+0.022989+    7+   1+0.142857 
  175+   4+0.022857+    7+   1+0.142857 
  176+   4+0.022727+    7+   1+0.142857 
  177+   4+0.022599+    7+   1+0.142857 
  178+   4+0.022472+    7+   1+0.142857 
  179+   4+0.022346+    7+   1+0.142857 
  180+   4+0.022222+    7+   1+0.142857 
  181+   4+0.022099+    7+   1+0.142857 
  182+   4+0.021978+    7+   1+0.142857 
  183+   4+0.021858+    7+   1+0.142857 
  184+   4+0.021739+    7+   1+0.142857 
  185+   4+0.021622+    7+   1+0.142857 
  186+   4+0.021505+    7+   1+0.142857 
  187+   4+0.021390+    7+   1+0.142857 
  188+   4+0.021277+    7+   1+0.142857 
  189+   4+0.021164+    7+   1+0.142857 
  190+   4+0.021053+    7+   1+0.142857 
  191+   4+0.020942+    7+   1+0.142857 
  192+   4+0.020833+    7+   1+0.142857 
  193+   4+0.020725+    7+   1+0.142857 
  194+   4+0.020619+    7+   1+0.142857 
  195+   4+0.020513+    7+   1+0.142857 
  196+   4+0.020408+    7+   1+0.142857 
  197+   4+0.020305+    7+   1+0.142857 
  198+   4+0.020202+    7+   1+0.142857 
  199+   4+0.020101+    7+   1+0.142857 
  200+   4+0.020000+    7+   1+0.142857 
  201+   4+0.019900+    7+   1+0.142857 
  202+   4+0.019802+    7+   1+0.142857 
  203+   4+0.019704+    7+   1+0.142857 
  204+   4+0.019608+    7+   1+0.142857 
  205+   4+0.019512+    7+   1+0.142857 
  206+   4+0.019417+    7+   1+0.142857 
  207+   4+0.019324+    7+   1+0.142857 
  208+   4+0.019231+    7+   1+0.142857 
  209+   4+0.019139+    7+   1+0.142857 
  210+   4+0.019048+    7+   1+0.142857 
  211+   4+0.018957+    7+   1+0.142857 
  212+   4+0.018868+    7+   1+0.142857 
  213+   4+0.018779+    7+   1+0.142857 
  214+   4+0.018692+    7+   1+0.142857 
  215+   4+0.018605+    7+   1+0.142857 
  216+   4+0.018519+    7+   1+0.142857 
  217+   4+0.018433+    7+   1+0.142857 
  218+   4+0.018349+    7+   1+0.142857 
  219+   4+0.018265+    7+   1+0.142857 
  220+   4+0.018182+    7+   1+0.142857 
  221+   4+0.018100+    7+   1+0.142857 
  222+   4+0.018018+    7+   1+0.142857 
  223+   4+0.017937+    7+   1+0.142857 
  224+   4+0.017857+    7+   1+0.142857 
  225+   4+0.017778+    7+   1+0.142857 
  226+   4+0.017699+    7+   1+0.142857 
  227+   4+0.017621+    7+   1+0.142857 
  228+   4+0.017544+    7+   1+0.142857 
  229+   4+0.017467+    7+   1+0.142857 
  230+   4+0.017391+    7+   1+0.142857 
  231+   4+0.017316+    7+   1+0.142857 
  232+   4+0.017241+    7+   1+0.142857 
  233+   4+0.017167+    7+   1+0.142857 
  234+   4+0.017094+    7+   1+0.142857 
  235+   4+0.017021+    7+   1+0.142857 
  236+   4+0.016949+    7+   1+0.142857 
  237+   4+0.016878+    7+   1+0.142857 
  238+   4+0.016807+    7+   1+0.142857 
  239+   4+0.016736+    7+   1+0.142857 
  240+   4+0.016667+    7+   1+0.142857 
  241+   4+0.016598+    7+   1+0.142857 
  242+   4+0.016529+    7+   1+0.142857 
  243+   4+0.016461+    7+   1+0.142857 
  244+   4+0.016393+    7+   1+0.142857 
  245+   4+0.016327+    7+   1+0.142857 
  246+   4+0.016260+    7+   1+0.142857 
  247+   4+0.016194+    7+   1+0.142857 
  248+   4+0.016129+    7+   1+0.142857 
  249+   4+0.016064+    7+   1+0.142857 
  250+   4+0.016000+    7+   1+0.142857 
  251+   5+0.019920+    7+   1+0.142857 
  252+   5+0.019841+    7+   1+0.142857 
  253+   5+0.019763+    7+   1+0.142857 
  254+   5+0.019685+    7+   1+0.142857 
  255+   5+0.019608+    7+   1+0.142857 
  256+   5+0.019531+    7+   1+0.142857 
  257+   5+0.019455+    7+   1+0.142857 
  258+   6+0.023256+    7+   1+0.142857 
  259+   6+0.023166+    7+   1+0.142857 
  260+   6+0.023077+    7+   1+0.142857 
  261+   6+0.022989+    7+   1+0.142857 
  262+   6+0.022901+    7+   1+0.142857 
  263+   6+0.022814+    7+   1+0.142857 
  264+   6+0.022727+    7+   1+0.142857 
  265+   6+0.022642+    7+   1+0.142857 
  266+   6+0.022556+    7+   1+0.142857 
  267+   6+0.022472+    7+   1+0.142857 
  268+   6+0.022388+    7+   1+0.142857 
  269+   6+0.022305+    7+   1+0.142857 
  270+   6+0.022222+    7+   1+0.142857 
  271+   6+0.022140+    7+   1+0.142857 
  272+   6+0.022059+    7+   1+0.142857 
  273+   6+0.021978+    7+   1+0.142857 
  274+   6+0.021898+    7+   1+0.142857 
  275+   6+0.021818+    7+   1+0.142857 
  276+   6+0.021739+    7+   1+0.142857 
  277+   6+0.021661+    7+   1+0.142857 
  278+   6+0.021583+    7+   1+0.142857 
  279+   6+0.021505+    7+   1+0.142857 
  280+   6+0.021429+    7+   1+0.142857 
  281+   6+0.021352+    7+   1+0.142857 
  282+   6+0.021277+    7+   1+0.142857 
  283+   6+0.021201+    7+   1+0.142857 
  284+   6+0.021127+    7+   1+0.142857 
  285+   6+0.021053+    7+   1+0.142857 
  286+   6+0.020979+    7+   1+0.142857 
  287+   6+0.020906+    7+   1+0.142857 
  288+   6+0.020833+    7+   1+0.142857 
  289+   6+0.020761+    7+   1+0.142857 
  290+   6+0.020690+    7+   1+0.142857 
  291+   6+0.020619+    7+   1+0.142857 
  292+   6+0.020548+    7+   1+0.142857 
  293+   6+0.020478+    7+   1+0.142857 
  294+   6+0.020408+    7+   1+0.142857 
  295+   6+0.020339+    7+   1+0.142857 
  296+   6+0.020270+    7+   1+0.142857 
  297+   6+0.020202+    7+   1+0.142857 
  298+   6+0.020134+    7+   1+0.142857 
  299+   6+0.020067+    7+   1+0.142857 
  300+   6+0.020000+    7+   1+0.142857 
  301+   6+0.019934+    7+   1+0.142857 
  302+   6+0.019868+    7+   1+0.142857 
  303+   6+0.019802+    7+   1+0.142857 
  304+   6+0.019737+    7+   1+0.142857 
  305+   6+0.019672+    7+   1+0.142857 
  306+   6+0.019608+    7+   1+0.142857 
  307+   6+0.019544+    7+   1+0.142857 
  308+   6+0.019481+    7+   1+0.142857 
  309+   6+0.019417+    7+   1+0.142857 
  310+   6+0.019355+    7+   1+0.142857 
  311+   6+0.019293+    7+   1+0.142857 
  312+   6+0.019231+    7+   1+0.142857 
  313+   6+0.019169+    7+   1+0.142857 
  314+   6+0.019108+    7+   1+0.142857 
  315+   6+0.019048+    7+   1+0.142857 
  316+   6+0.018987+    7+   1+0.142857 
  317+   6+0.018927+    7+   1+0.142857 
  318+   6+0.018868+    7+   1+0.142857 
  319+   6+0.018809+    7+   1+0.142857 
  320+   6+0.018750+    7+   1+0.142857 
  321+   6+0.018692+    7+   1+0.142857 
  322+   6+0.018634+    7+   1+0.142857 
  323+   6+0.018576+    7+   1+0.142857 
  324+   6+0.018519+    7+   1+0.142857 
  325+   6+0.018462+    7+   1+0.142857 
  326+   6+0.018405+    7+   1+0.142857 
  327+   6+0.018349+    7+   1+0.142857 
  328+   6+0.018293+    7+   1+0.142857 
  329+   6+0.018237+    7+   1+0.142857 
  330+   6+0.018182+    7+   1+0.142857 
  331+   6+0.018127+    7+   1+0.142857 
  332+   6+0.018072+    7+   1+0.142857 
  333+   6+0.018018+    7+   1+0.142857 
  334+   6+0.017964+    7+   1+0.142857 
  335+   6+0.017910+    7+   1+0.142857 
  336+   6+0.017857+    7+   1+0.142857 
  337+   6+0.017804+    7+   1+0.142857 
  338+   6+0.017751+    7+   1+0.142857 
  339+   6+0.017699+    7+   1+0.142857 
  340+   6+0.017647+    7+   1+0.142857 
  341+   6+0.017595+    7+   1+0.142857 
  342+   6+0.017544+    7+   1+0.142857 
  343+   6+0.017493+    7+   1+0.142857 
  344+   6+0.017442+    7+   1+0.142857 
  345+   6+0.017391+    7+   1+0.142857 
  346+   6+0.017341+    7+   1+0.142857 
  347+   6+0.017291+    7+   1+0.142857 
  348+   6+0.017241+    7+   1+0.142857 
  349+   6+0.017192+    7+   1+0.142857 
  350+   6+0.017143+    7+   1+0.142857 
  351+   6+0.017094+    7+   1+0.142857 
  352+   6+0.017045+    7+   1+0.142857 
  353+   6+0.016997+    7+   1+0.142857 
  354+   6+0.016949+    7+   1+0.142857 
  355+   6+0.016901+    7+   1+0.142857 
  356+   6+0.016854+    7+   1+0.142857 
  357+   6+0.016807+    7+   1+0.142857 
  358+   6+0.016760+    7+   1+0.142857 
  359+   6+0.016713+    7+   1+0.142857 
  360+   6+0.016667+    7+   1+0.142857 
  361+   6+0.016620+    7+   1+0.142857 
  362+   6+0.016575+    7+   1+0.142857 
  363+   6+0.016529+    7+   1+0.142857 
  364+   6+0.016484+    7+   1+0.142857 
  365+   6+0.016438+    7+   1+0.142857 
  366+   6+0.016393+    7+   1+0.142857 
  367+   6+0.016349+    7+   1+0.142857 
  368+   6+0.016304+    7+   1+0.142857 
  369+   6+0.016260+    7+   1+0.142857 
  370+   6+0.016216+    7+   1+0.142857 
  371+   6+0.016173+    7+   1+0.142857 
  372+   6+0.016129+    7+   1+0.142857 
  373+   6+0.016086+    7+   1+0.142857 
  374+   6+0.016043+    7+   1+0.142857 
  375+   6+0.016000+    7+   1+0.142857 
  376+   6+0.015957+    7+   1+0.142857 
  377+   6+0.015915+    7+   1+0.142857 
  378+   6+0.015873+    7+   1+0.142857 
  379+   6+0.015831+    7+   1+0.142857 
  380+   6+0.015789+    7+   1+0.142857 
  381+   6+0.015748+    7+   1+0.142857 
  382+   6+0.015707+    7+   1+0.142857 
  383+   6+0.015666+    7+   1+0.142857 
  384+   6+0.015625+    7+   1+0.142857 
  385+   6+0.015584+    7+   1+0.142857 
  386+   6+0.015544+    7+   1+0.142857 
  387+   6+0.015504+    7+   1+0.142857 
  388+   6+0.015464+    7+   1+0.142857 
  389+   6+0.015424+    7+   1+0.142857 
  390+   6+0.015385+    7+   1+0.142857 
  391+   6+0.015345+    7+   1+0.142857 
  392+   6+0.015306+    7+   1+0.142857 
  393+   6+0.015267+    7+   1+0.142857 
  394+   6+0.015228+    7+   1+0.142857 
  395+   6+0.015190+    7+   1+0.142857 
  396+   6+0.015152+    7+   1+0.142857 
  397+   6+0.015113+    7+   1+0.142857 
  398+   6+0.015075+    7+   1+0.142857 
  399+   6+0.015038+    7+   1+0.142857 
  400+   6+0.015000+    7+   1+0.142857 
  401+   6+0.014963+    7+   1+0.142857 
  402+   6+0.014925+    7+   1+0.142857 
  403+   6+0.014888+    7+   1+0.142857 
  404+   6+0.014851+    7+   1+0.142857 
  405+   6+0.014815+    7+   1+0.142857 
  406+   6+0.014778+    7+   1+0.142857 
  407+   6+0.014742+    7+   1+0.142857 
  408+   6+0.014706+    7+   1+0.142857 
  409+   6+0.014670+    7+   1+0.142857 
  410+   6+0.014634+    7+   1+0.142857 
  411+   6+0.014599+    7+   1+0.142857 
  412+   6+0.014563+    7+   1+0.142857 
  413+   6+0.014528+    7+   1+0.142857 
  414+   6+0.014493+    7+   1+0.142857 
  415+   6+0.014458+    7+   1+0.142857 
  416+   6+0.014423+    7+   1+0.142857 
  417+   6+0.014388+    7+   1+0.142857 
  418+   6+0.014354+    7+   1+0.142857 
  419+   6+0.014320+    7+   1+0.142857 
  420+   6+0.014286+    7+   1+0.142857 
  421+   6+0.014252+    7+   1+0.142857 
  422+   6+0.014218+    7+   1+0.142857 
  423+   6+0.014184+    7+   1+0.142857 
  424+   6+0.014151+    7+   1+0.142857 
  425+   6+0.014118+    7+   1+0.142857 
  426+   6+0.014085+    7+   1+0.142857 
  427+   6+0.014052+    7+   1+0.142857 
  428+   6+0.014019+    7+   1+0.142857 
  429+   6+0.013986+    7+   1+0.142857 
  430+   6+0.013953+    7+   1+0.142857 
  431+   6+0.013921+    7+   1+0.142857 
  432+   6+0.013889+    7+   1+0.142857 
  433+   6+0.013857+    7+   1+0.142857 
  434+   6+0.013825+    7+   1+0.142857 
  435+   6+0.013793+    7+   1+0.142857 
  436+   6+0.013761+    7+   1+0.142857 
  437+   6+0.013730+    7+   1+0.142857 
  438+   6+0.013699+    7+   1+0.142857 
  439+   6+0.013667+    7+   1+0.142857 
  440+   6+0.013636+    7+   1+0.142857 
  441+   6+0.013605+    7+   1+0.142857 
  442+   6+0.013575+    7+   1+0.142857 
  443+   6+0.013544+    7+   1+0.142857 
  444+   6+0.013514+    7+   1+0.142857 
  445+   6+0.013483+    7+   1+0.142857 
  446+   6+0.013453+    7+   1+0.142857 
  447+   6+0.013423+    7+   1+0.142857 
  448+   6+0.013393+    7+   1+0.142857 
  449+   6+0.013363+    7+   1+0.142857 
  450+   6+0.013333+    7+   1+0.142857 
  451+   6+0.013304+    7+   1+0.142857 
  452+   6+0.013274+    7+   1+0.142857 
  453+   6+0.013245+    7+   1+0.142857 
  454+   6+0.013216+    7+   1+0.142857 
  455+   6+0.013187+    7+   1+0.142857 
  456+   6+0.013158+    7+   1+0.142857 
  457+   6+0.013129+    7+   1+0.142857 
  458+   6+0.013100+    7+   1+0.142857 
  459+   6+0.013072+    7+   1+0.142857 
  460+   6+0.013043+    7+   1+0.142857 
  461+   6+0.013015+    7+   1+0.142857 
  462+   6+0.012987+    7+   1+0.142857 
  463+   6+0.012959+    7+   1+0.142857 
  464+   6+0.012931+    7+   1+0.142857 
  465+   6+0.012903+    7+   1+0.142857 
  466+   6+0.012876+    7+   1+0.142857 
  467+   6+0.012848+    7+   1+0.142857 
  468+   6+0.012821+    7+   1+0.142857 
  469+   6+0.012793+    7+   1+0.142857 
  470+   6+0.012766+    7+   1+0.142857 
  471+   6+0.012739+    7+   1+0.142857 
  472+   6+0.012712+    7+   1+0.142857 
  473+   6+0.012685+    7+   1+0.142857 
  474+   6+0.012658+    7+   1+0.142857 
  475+   6+0.012632+    7+   1+0.142857 
  476+   6+0.012605+    7+   1+0.142857 
  477+   6+0.012579+    7+   1+0.142857 
  478+   6+0.012552+    7+   1+0.142857 
  479+   6+0.012526+    7+   1+0.142857 
  480+   6+0.012500+    7+   1+0.142857 
  481+   6+0.012474+    7+   1+0.142857 
  482+   6+0.012448+    7+   1+0.142857 
  483+   6+0.012422+    7+   1+0.142857 
  484+   6+0.012397+    7+   1+0.142857 
  485+   6+0.012371+    7+   1+0.142857 
  486+   6+0.012346+    7+   1+0.142857 
  487+   6+0.012320+    7+   1+0.142857 
  488+   6+0.012295+    7+   1+0.142857 
  489+   6+0.012270+    7+   1+0.142857 
  490+   6+0.012245+    7+   1+0.142857 
  491+   6+0.012220+    7+   1+0.142857 
  492+   6+0.012195+    7+   1+0.142857 
  493+   6+0.012170+    7+   1+0.142857 
  494+   6+0.012146+    7+   1+0.142857 
  495+   6+0.012121+    7+   1+0.142857 
  496+   6+0.012097+    7+   1+0.142857 
  497+   6+0.012072+    7+   1+0.142857 
  498+   6+0.012048+    7+   1+0.142857 
  499+   6+0.012024+    7+   1+0.142857 
  500+   6+0.012000+    7+   1+0.142857 
  500+   6+0.012000+    7+   1+0.142857 
