    0+   0+0.000000+    0+   0+0.000000 
   26+   1+0.000000+  206+   5+0.000000 
   26+   1+0.000000+  207+   5+0.000000 
   26+   1+0.000000+  208+   5+0.000000 
   26+   1+0.000000+  209+   5+0.000000 
   26+   1+0.000000+  210+   5+0.000000 
   26+   1+0.000000+  211+   5+0.000000 
   26+   1+0.000000+  212+   5+0.000000 
   26+   1+0.000000+  213+   5+0.000000 
   26+   1+0.000000+  214+   5+0.000000 
   26+   1+0.000000+  215+   5+0.000000 
   26+   1+0.000000+  216+   5+0.000000 
   26+   1+0.000000+  217+   5+0.000000 
   26+   1+0.000000+  218+   5+0.000000 
   26+   1+0.000000+  219+   5+0.000000 
   26+   1+0.000000+  220+   5+0.000000 
   26+   1+0.000000+  221+   5+0.000000 
   26+   1+0.000000+  222+   5+0.000000 
   26+   1+0.000000+  223+   5+0.000000 
   26+   1+0.000000+  224+   5+0.000000 
   26+   1+0.000000+  225+   5+0.000000 
   26+   1+0.000000+  226+   5+0.000000 
   26+   1+0.000000+  227+   5+0.000000 
   26+   1+0.000000+  228+   5+0.000000 
   26+   1+0.000000+  229+   5+0.000000 
   26+   1+0.000000+  230+   5+0.000000 
   26+   1+0.000000+  231+   5+0.000000 
   26+   1+0.000000+  232+   5+0.000000 
   26+   1+0.000000+  233+   5+0.000000 
   26+   1+0.000000+  234+   5+0.000000 
   26+   1+0.000000+  235+   5+0.000000 
   26+   1+0.000000+  236+   5+0.000000 
   26+   1+0.000000+  237+   5+0.000000 
   26+   1+0.000000+  238+   5+0.000000 
   26+   1+0.000000+  239+   5+0.000000 
   26+   1+0.000000+  240+   5+0.000000 
   26+   1+0.000000+  241+   5+0.000000 
   26+   1+0.000000+  242+   5+0.000000 
   26+   1+0.000000+  243+   5+0.000000 
   26+   1+0.000000+  244+   5+0.000000 
   26+   1+0.000000+  245+   5+0.000000 
   26+   1+0.000000+  246+   5+0.000000 
   26+   1+0.000000+  247+   5+0.000000 
   26+   1+0.000000+  248+   5+0.000000 
   26+   1+0.000000+  249+   5+0.000000 
   26+   1+0.000000+  250+   5+0.000000 
   26+   1+0.000000+  251+   5+0.000000 
   26+   1+0.000000+  252+   5+0.000000 
   26+   1+0.000000+  253+   5+0.000000 
   26+   1+0.000000+  254+   5+0.000000 
   26+   1+0.000000+  255+   5+0.000000 
   26+   1+0.000000+  256+   5+0.000000 
   26+   1+0.000000+  257+   5+0.000000 
   26+   1+0.000000+  258+   5+0.000000 
   26+   1+0.000000+  259+   5+0.000000 
   26+   1+0.000000+  260+   5+0.000000 
   26+   1+0.000000+  261+   5+0.000000 
   26+   1+0.000000+  262+   5+0.000000 
   26+   1+0.000000+  263+   5+0.000000 
   26+   1+0.000000+  264+   5+0.000000 
   26+   1+0.000000+  265+   5+0.000000 
   26+   1+0.000000+  266+   5+0.000000 
   26+   1+0.000000+  267+   5+0.000000 
   26+   1+0.000000+  268+   5+0.000000 
   26+   1+0.000000+  269+   5+0.000000 
   26+   1+0.000000+  270+   5+0.000000 
   26+   1+0.000000+  271+   5+0.000000 
   26+   1+0.000000+  272+   5+0.000000 
   26+   1+0.000000+  273+   5+0.000000 
   26+   1+0.000000+  274+   5+0.000000 
   26+   1+0.000000+  275+   5+0.000000 
   26+   1+0.000000+  276+   5+0.000000 
   26+   1+0.000000+  277+   5+0.000000 
   26+   1+0.000000+  278+   5+0.000000 
   26+   1+0.000000+  279+   5+0.000000 
   26+   1+0.000000+  280+   5+0.000000 
   26+   1+0.000000+  281+   5+0.000000 
   26+   1+0.000000+  282+   5+0.000000 
   26+   1+0.000000+  283+   6+0.000000 
   26+   1+0.000000+  284+   6+0.000000 
   26+   1+0.000000+  285+   6+0.000000 
   26+   1+0.000000+  286+   6+0.000000 
   26+   1+0.000000+  287+   6+0.000000 
   26+   1+0.000000+  288+   6+0.000000 
   26+   1+0.000000+  289+   6+0.000000 
   26+   1+0.000000+  290+   6+0.000000 
   26+   1+0.000000+  291+   6+0.000000 
   26+   1+0.000000+  292+   6+0.000000 
   26+   1+0.000000+  293+   6+0.000000 
   26+   1+0.000000+  294+   6+0.000000 
   26+   1+0.000000+  295+   6+0.000000 
   26+   1+0.000000+  296+   6+0.000000 
   26+   1+0.000000+  297+   6+0.000000 
   26+   1+0.000000+  298+   6+0.000000 
   26+   1+0.000000+  299+   6+0.000000 
   26+   1+0.000000+  300+   6+0.000000 
   26+   1+0.000000+  301+   6+0.000000 
   26+   1+0.000000+  302+   6+0.000000 
   26+   1+0.000000+  303+   6+0.000000 
   26+   1+0.000000+  304+   6+0.000000 
   26+   1+0.000000+  305+   6+0.000000 
   26+   1+0.000000+  306+   6+0.000000 
   26+   1+0.000000+  307+   6+0.000000 
   26+   1+0.000000+  308+   6+0.000000 
   26+   1+0.000000+  309+   6+0.000000 
   26+   1+0.000000+  310+   6+0.000000 
   26+   1+0.000000+  311+   6+0.000000 
   26+   1+0.000000+  312+   6+0.000000 
   26+   1+0.000000+  313+   6+0.000000 
   26+   1+0.000000+  314+   6+0.000000 
   26+   1+0.000000+  315+   6+0.000000 
   26+   1+0.000000+  316+   6+0.000000 
   26+   1+0.000000+  317+   6+0.000000 
   26+   1+0.000000+  318+   6+0.000000 
   26+   1+0.000000+  319+   6+0.000000 
   26+   1+0.000000+  320+   6+0.000000 
   26+   1+0.000000+  321+   6+0.000000 
   26+   1+0.000000+  322+   6+0.000000 
   26+   1+0.000000+  323+   6+0.000000 
   26+   1+0.000000+  324+   6+0.000000 
   26+   1+0.000000+  325+   6+0.000000 
   26+   1+0.000000+  326+   6+0.000000 
   26+   1+0.000000+  327+   6+0.000000 
   26+   1+0.000000+  328+   6+0.000000 
   26+   1+0.000000+  329+   6+0.000000 
   26+   1+0.000000+  330+   6+0.000000 
   26+   1+0.000000+  331+   6+0.000000 
   26+   1+0.000000+  332+   6+0.000000 
   26+   1+0.000000+  333+   6+0.000000 
   26+   1+0.000000+  334+   6+0.000000 
   26+   1+0.000000+  335+   6+0.000000 
   26+   1+0.000000+  336+   6+0.000000 
   26+   1+0.000000+  337+   6+0.000000 
   26+   1+0.000000+  338+   6+0.000000 
   26+   1+0.000000+  339+   6+0.000000 
   26+   1+0.000000+  340+   6+0.000000 
   26+   1+0.000000+  341+   6+0.000000 
   26+   1+0.000000+  342+   6+0.000000 
   26+   1+0.000000+  343+   6+0.000000 
   26+   1+0.000000+  344+   6+0.000000 
   26+   1+0.000000+  345+   6+0.000000 
   26+   1+0.000000+  346+   6+0.000000 
   26+   1+0.000000+  347+   6+0.000000 
   26+   1+0.000000+  348+   6+0.000000 
   26+   1+0.000000+  349+   6+0.000000 
   26+   1+0.000000+  350+   6+0.000000 
   26+   1+0.000000+  351+   6+0.000000 
   26+   1+0.000000+  352+   6+0.000000 
   26+   1+0.000000+  353+   6+0.000000 
   26+   1+0.000000+  354+   6+0.000000 
   26+   1+0.000000+  355+   6+0.000000 
   26+   1+0.000000+  356+   6+0.000000 
   26+   1+0.000000+  357+   6+0.000000 
   26+   1+0.000000+  358+   6+0.000000 
   26+   1+0.000000+  359+   6+0.000000 
   26+   1+0.000000+  360+   6+0.000000 
   26+   1+0.000000+  361+   6+0.000000 
   26+   1+0.000000+  362+   6+0.000000 
   26+   1+0.000000+  363+   6+0.000000 
   26+   1+0.000000+  364+   6+0.000000 
   26+   1+0.000000+  365+   6+0.000000 
   26+   1+0.000000+  366+   6+0.000000 
   26+   1+0.000000+  367+   6+0.000000 
   26+   1+0.000000+  368+   6+0.000000 
   26+   1+0.000000+  369+   6+0.000000 
   26+   1+0.000000+  370+   6+0.000000 
   26+   1+0.000000+  371+   6+0.000000 
   26+   1+0.000000+  372+   6+0.000000 
   26+   1+0.000000+  373+   6+0.000000 
   26+   1+0.000000+  374+   6+0.000000 
   26+   1+0.000000+  375+   6+0.000000 
   26+   1+0.000000+  376+   6+0.000000 
   26+   1+0.000000+  377+   6+0.000000 
   26+   1+0.000000+  378+   6+0.000000 
   26+   1+0.000000+  379+   6+0.000000 
   26+   1+0.000000+  380+   6+0.000000 
   26+   1+0.000000+  381+   6+0.000000 
   26+   1+0.000000+  382+   6+0.000000 
   26+   1+0.000000+  383+   6+0.000000 
   26+   1+0.000000+  384+   6+0.000000 
   26+   1+0.000000+  385+   6+0.000000 
   26+   1+0.000000+  386+   6+0.000000 
   26+   1+0.000000+  387+   6+0.000000 
   26+   1+0.000000+  388+   6+0.000000 
   26+   1+0.000000+  389+   6+0.000000 
   26+   1+0.000000+  390+   6+0.000000 
   26+   1+0.000000+  391+   6+0.000000 
   26+   1+0.000000+  392+   6+0.000000 
   26+   1+0.000000+  393+   6+0.000000 
   26+   1+0.000000+  394+   6+0.000000 
   26+   1+0.000000+  395+   6+0.000000 
   26+   1+0.000000+  396+   6+0.000000 
   26+   1+0.000000+  397+   6+0.000000 
   26+   1+0.000000+  398+   6+0.000000 
   26+   1+0.000000+  399+   6+0.000000 
   26+   1+0.000000+  400+   6+0.000000 
   26+   1+0.000000+  401+   6+0.000000 
   26+   1+0.000000+  402+   6+0.000000 
   26+   1+0.000000+  403+   6+0.000000 
   26+   1+0.000000+  404+   6+0.000000 
   26+   1+0.000000+  405+   6+0.000000 
   26+   1+0.000000+  406+   6+0.000000 
   26+   1+0.000000+  407+   6+0.000000 
   26+   1+0.000000+  408+   6+0.000000 
   26+   1+0.000000+  409+   6+0.000000 
   26+   1+0.000000+  410+   6+0.000000 
   26+   1+0.000000+  411+   6+0.000000 
   26+   1+0.000000+  412+   6+0.000000 
   26+   1+0.000000+  413+   6+0.000000 
   26+   1+0.000000+  414+   6+0.000000 
   26+   1+0.000000+  415+   6+0.000000 
   26+   1+0.000000+  416+   6+0.000000 
   26+   1+0.000000+  417+   6+0.000000 
   26+   1+0.000000+  418+   6+0.000000 
   26+   1+0.000000+  419+   6+0.000000 
   26+   1+0.000000+  420+   6+0.000000 
   26+   1+0.000000+  421+   6+0.000000 
   26+   1+0.000000+  422+   6+0.000000 
   26+   1+0.000000+  423+   6+0.000000 
   26+   1+0.000000+  424+   6+0.000000 
   26+   1+0.000000+  425+   6+0.000000 
   26+   1+0.000000+  426+   6+0.000000 
   26+   1+0.000000+  427+   6+0.000000 
   26+   1+0.000000+  428+   6+0.000000 
   26+   1+0.000000+  429+   6+0.000000 
   26+   1+0.000000+  430+   6+0.000000 
   26+   1+0.000000+  431+   6+0.000000 
   26+   1+0.000000+  432+   6+0.000000 
   26+   1+0.000000+  433+   6+0.000000 
   26+   1+0.000000+  434+   6+0.000000 
   26+   1+0.000000+  435+   6+0.000000 
   26+   1+0.000000+  436+   6+0.000000 
   26+   1+0.000000+  437+   6+0.000000 
   26+   1+0.000000+  438+   6+0.000000 
   26+   1+0.000000+  439+   6+0.000000 
   26+   1+0.000000+  440+   6+0.000000 
   26+   1+0.000000+  441+   6+0.000000 
   26+   1+0.000000+  442+   6+0.000000 
   26+   1+0.000000+  443+   6+0.000000 
   26+   1+0.000000+  444+   6+0.000000 
   26+   1+0.000000+  445+   6+0.000000 
   26+   1+0.000000+  446+   6+0.000000 
   26+   1+0.000000+  447+   6+0.000000 
   26+   1+0.000000+  448+   6+0.000000 
   26+   1+0.000000+  449+   6+0.000000 
   26+   1+0.000000+  450+   6+0.000000 
   26+   1+0.000000+  451+   6+0.000000 
   26+   1+0.000000+  452+   6+0.000000 
   26+   1+0.000000+  453+   6+0.000000 
   26+   1+0.000000+  454+   6+0.000000 
   26+   1+0.000000+  455+   6+0.000000 
   26+   1+0.000000+  456+   6+0.000000 
   26+   1+0.000000+  457+   6+0.000000 
   26+   1+0.000000+  458+   6+0.000000 
   26+   1+0.000000+  459+   6+0.000000 
   26+   1+0.000000+  460+   6+0.000000 
   26+   1+0.000000+  461+   6+0.000000 
   26+   1+0.000000+  462+   6+0.000000 
   26+   1+0.000000+  463+   6+0.000000 
   26+   1+0.000000+  464+   6+0.000000 
   26+   1+0.000000+  465+   6+0.000000 
   26+   1+0.000000+  466+   6+0.000000 
   26+   1+0.000000+  467+   6+0.000000 
   26+   1+0.000000+  468+   6+0.000000 
   26+   1+0.000000+  469+   6+0.000000 
   26+   1+0.000000+  470+   6+0.000000 
   26+   1+0.000000+  471+   6+0.000000 
   26+   1+0.000000+  472+   6+0.000000 
   26+   1+0.000000+  473+   6+0.000000 
   26+   1+0.000000+  474+   6+0.000000 
   26+   1+0.000000+  475+   6+0.000000 
   26+   1+0.000000+  476+   6+0.000000 
   26+   1+0.000000+  477+   6+0.000000 
   26+   1+0.000000+  478+   6+0.000000 
   26+   1+0.000000+  479+   6+0.000000 
   26+   1+0.000000+  480+   6+0.000000 
   26+   1+0.000000+  481+   6+0.000000 
   26+   1+0.000000+  482+   6+0.000000 
   26+   1+0.000000+  483+   6+0.000000 
   26+   1+0.000000+  484+   6+0.000000 
   26+   1+0.000000+  485+   6+0.000000 
   26+   1+0.000000+  486+   6+0.000000 
   26+   1+0.000000+  487+   6+0.000000 
   26+   1+0.000000+  488+   6+0.000000 
   26+   1+0.000000+  489+   6+0.000000 
   26+   1+0.000000+  490+   6+0.000000 
   26+   1+0.000000+  491+   6+0.000000 
   26+   1+0.000000+  492+   6+0.000000 
   26+   1+0.000000+  493+   6+0.000000 
   26+   1+0.000000+  494+   6+0.000000 
   26+   1+0.000000+  495+   6+0.000000 
   26+   1+0.000000+  496+   6+0.000000 
   26+   1+0.000000+  497+   6+0.000000 
   26+   1+0.000000+  498+   6+0.000000 
   26+   1+0.000000+  499+   6+0.000000 
   26+   1+0.000000+  500+   6+0.000000 
   26+   1+0.000000+  500+   6+0.000000 
