    0+   0+0.000000+    0+   0+0.000000 
    2+   1+0.500000+   53+   2+0.037736 
    2+   1+0.500000+   54+   2+0.037037 
    2+   1+0.500000+   55+   2+0.036364 
    2+   1+0.500000+   56+   2+0.035714 
    2+   1+0.500000+   57+   2+0.035088 
    2+   1+0.500000+   58+   2+0.034483 
    2+   1+0.500000+   59+   2+0.033898 
    2+   1+0.500000+   60+   2+0.033333 
    2+   1+0.500000+   61+   2+0.032787 
    2+   1+0.500000+   62+   2+0.032258 
    2+   1+0.500000+   63+   2+0.031746 
    2+   1+0.500000+   64+   2+0.031250 
    2+   1+0.500000+   65+   2+0.030769 
    2+   1+0.500000+   66+   2+0.030303 
    2+   1+0.500000+   67+   2+0.029851 
    2+   1+0.500000+   68+   2+0.029412 
    2+   1+0.500000+   69+   2+0.028986 
    2+   1+0.500000+   70+   2+0.028571 
    2+   1+0.500000+   71+   2+0.028169 
    2+   1+0.500000+   72+   2+0.027778 
    2+   1+0.500000+   73+   2+0.027397 
    2+   1+0.500000+   74+   2+0.027027 
    2+   1+0.500000+   75+   2+0.026667 
    2+   1+0.500000+   76+   2+0.026316 
    2+   1+0.500000+   77+   2+0.025974 
    2+   1+0.500000+   78+   2+0.025641 
    2+   1+0.500000+   79+   2+0.025316 
    2+   1+0.500000+   80+   2+0.025000 
    2+   1+0.500000+   81+   3+0.037037 
    2+   1+0.500000+   82+   3+0.036585 
    2+   1+0.500000+   83+   3+0.036145 
    2+   1+0.500000+   84+   3+0.035714 
    2+   1+0.500000+   85+   3+0.035294 
    2+   1+0.500000+   86+   3+0.034884 
    2+   1+0.500000+   87+   3+0.034483 
    2+   1+0.500000+   88+   3+0.034091 
    2+   1+0.500000+   89+   3+0.033708 
    2+   1+0.500000+   90+   3+0.033333 
    2+   1+0.500000+   91+   3+0.032967 
    2+   1+0.500000+   92+   3+0.032609 
    2+   1+0.500000+   93+   3+0.032258 
    2+   1+0.500000+   94+   3+0.031915 
    2+   1+0.500000+   95+   3+0.031579 
    2+   1+0.500000+   96+   3+0.031250 
    2+   1+0.500000+   97+   3+0.030928 
    2+   1+0.500000+   98+   3+0.030612 
    2+   1+0.500000+   99+   3+0.030303 
    2+   1+0.500000+  100+   3+0.030000 
    2+   1+0.500000+  101+   3+0.029703 
    2+   1+0.500000+  102+   3+0.029412 
    2+   1+0.500000+  103+   3+0.029126 
    2+   1+0.500000+  104+   3+0.028846 
    2+   1+0.500000+  105+   3+0.028571 
    2+   1+0.500000+  106+   3+0.028302 
    2+   1+0.500000+  107+   3+0.028037 
    2+   1+0.500000+  108+   3+0.027778 
    2+   1+0.500000+  109+   3+0.027523 
    2+   1+0.500000+  110+   3+0.027273 
    2+   1+0.500000+  111+   3+0.027027 
    2+   1+0.500000+  112+   3+0.026786 
    2+   1+0.500000+  113+   3+0.026549 
    2+   1+0.500000+  114+   3+0.026316 
    2+   1+0.500000+  115+   3+0.026087 
    2+   1+0.500000+  116+   3+0.025862 
    2+   1+0.500000+  117+   3+0.025641 
    2+   1+0.500000+  118+   3+0.025424 
    2+   1+0.500000+  119+   3+0.025210 
    2+   1+0.500000+  120+   3+0.025000 
    2+   1+0.500000+  121+   3+0.024793 
    2+   1+0.500000+  122+   3+0.024590 
    2+   1+0.500000+  123+   3+0.024390 
    2+   1+0.500000+  124+   3+0.024194 
    2+   1+0.500000+  125+   3+0.024000 
    2+   1+0.500000+  126+   3+0.023810 
    2+   1+0.500000+  127+   3+0.023622 
    2+   1+0.500000+  128+   3+0.023438 
    2+   1+0.500000+  129+   3+0.023256 
    2+   1+0.500000+  130+   3+0.023077 
    2+   1+0.500000+  131+   3+0.022901 
    2+   1+0.500000+  132+   3+0.022727 
    2+   1+0.500000+  133+   3+0.022556 
    2+   1+0.500000+  134+   3+0.022388 
    2+   1+0.500000+  135+   3+0.022222 
    2+   1+0.500000+  136+   3+0.022059 
    2+   1+0.500000+  137+   3+0.021898 
    2+   1+0.500000+  138+   3+0.021739 
    2+   1+0.500000+  139+   3+0.021583 
    2+   1+0.500000+  140+   3+0.021429 
    2+   1+0.500000+  141+   3+0.021277 
    2+   1+0.500000+  142+   3+0.021127 
    2+   1+0.500000+  143+   3+0.020979 
    2+   1+0.500000+  144+   3+0.020833 
    2+   1+0.500000+  145+   3+0.020690 
    2+   1+0.500000+  146+   3+0.020548 
    2+   1+0.500000+  147+   3+0.020408 
    2+   1+0.500000+  148+   3+0.020270 
    2+   1+0.500000+  149+   3+0.020134 
    2+   1+0.500000+  150+   3+0.020000 
    2+   1+0.500000+  151+   3+0.019868 
    2+   1+0.500000+  152+   3+0.019737 
    2+   1+0.500000+  153+   3+0.019608 
    2+   1+0.500000+  154+   3+0.019481 
    2+   1+0.500000+  155+   3+0.019355 
    2+   1+0.500000+  156+   3+0.019231 
    2+   1+0.500000+  157+   3+0.019108 
    2+   1+0.500000+  158+   3+0.018987 
    2+   1+0.500000+  159+   3+0.018868 
    2+   1+0.500000+  160+   3+0.018750 
    2+   1+0.500000+  161+   3+0.018634 
    2+   1+0.500000+  162+   3+0.018519 
    2+   1+0.500000+  163+   3+0.018405 
    2+   1+0.500000+  164+   3+0.018293 
    2+   1+0.500000+  165+   3+0.018182 
    2+   1+0.500000+  166+   3+0.018072 
    2+   1+0.500000+  167+   3+0.017964 
    2+   1+0.500000+  168+   3+0.017857 
    2+   1+0.500000+  169+   3+0.017751 
    2+   1+0.500000+  170+   3+0.017647 
    2+   1+0.500000+  171+   3+0.017544 
    2+   1+0.500000+  172+   3+0.017442 
    2+   1+0.500000+  173+   3+0.017341 
    2+   1+0.500000+  174+   3+0.017241 
    2+   1+0.500000+  175+   3+0.017143 
    2+   1+0.500000+  176+   3+0.017045 
    2+   1+0.500000+  177+   3+0.016949 
    2+   1+0.500000+  178+   3+0.016854 
    2+   1+0.500000+  179+   3+0.016760 
    2+   1+0.500000+  180+   3+0.016667 
    2+   1+0.500000+  181+   3+0.016575 
    2+   1+0.500000+  182+   3+0.016484 
    2+   1+0.500000+  183+   3+0.016393 
    2+   1+0.500000+  184+   3+0.016304 
    2+   1+0.500000+  185+   3+0.016216 
    2+   1+0.500000+  186+   3+0.016129 
    2+   1+0.500000+  187+   3+0.016043 
    2+   1+0.500000+  188+   3+0.015957 
    2+   1+0.500000+  189+   3+0.015873 
    2+   1+0.500000+  190+   3+0.015789 
    2+   1+0.500000+  191+   3+0.015707 
    2+   1+0.500000+  192+   3+0.015625 
    2+   1+0.500000+  193+   3+0.015544 
    2+   1+0.500000+  194+   3+0.015464 
    2+   1+0.500000+  195+   3+0.015385 
    2+   1+0.500000+  196+   3+0.015306 
    2+   1+0.500000+  197+   3+0.015228 
    2+   1+0.500000+  198+   3+0.015152 
    2+   1+0.500000+  199+   3+0.015075 
    2+   1+0.500000+  200+   3+0.015000 
    2+   1+0.500000+  201+   3+0.014925 
    2+   1+0.500000+  202+   3+0.014851 
    2+   1+0.500000+  203+   3+0.014778 
    2+   1+0.500000+  204+   3+0.014706 
    2+   1+0.500000+  205+   3+0.014634 
    2+   1+0.500000+  206+   3+0.014563 
    2+   1+0.500000+  207+   3+0.014493 
    2+   1+0.500000+  208+   3+0.014423 
    2+   1+0.500000+  209+   3+0.014354 
    2+   1+0.500000+  210+   3+0.014286 
    2+   1+0.500000+  211+   3+0.014218 
    2+   1+0.500000+  212+   3+0.014151 
    2+   1+0.500000+  213+   3+0.014085 
    2+   1+0.500000+  214+   3+0.014019 
    2+   1+0.500000+  215+   3+0.013953 
    2+   1+0.500000+  216+   3+0.013889 
    2+   1+0.500000+  217+   3+0.013825 
    2+   1+0.500000+  218+   3+0.013761 
    2+   1+0.500000+  219+   3+0.013699 
    2+   1+0.500000+  220+   3+0.013636 
    2+   1+0.500000+  221+   3+0.013575 
    2+   1+0.500000+  222+   3+0.013514 
    2+   1+0.500000+  223+   3+0.013453 
    2+   1+0.500000+  224+   3+0.013393 
    2+   1+0.500000+  225+   3+0.013333 
    2+   1+0.500000+  226+   3+0.013274 
    2+   1+0.500000+  227+   3+0.013216 
    2+   1+0.500000+  228+   3+0.013158 
    2+   1+0.500000+  229+   3+0.013100 
    2+   1+0.500000+  230+   4+0.017391 
    2+   1+0.500000+  231+   4+0.017316 
    2+   1+0.500000+  232+   4+0.017241 
    2+   1+0.500000+  233+   4+0.017167 
    2+   1+0.500000+  234+   4+0.017094 
    2+   1+0.500000+  235+   4+0.017021 
    2+   1+0.500000+  236+   4+0.016949 
    2+   1+0.500000+  237+   4+0.016878 
    2+   1+0.500000+  238+   4+0.016807 
    2+   1+0.500000+  239+   4+0.016736 
    2+   1+0.500000+  240+   4+0.016667 
    2+   1+0.500000+  241+   4+0.016598 
    2+   1+0.500000+  242+   4+0.016529 
    2+   1+0.500000+  243+   4+0.016461 
    2+   1+0.500000+  244+   4+0.016393 
    2+   1+0.500000+  245+   4+0.016327 
    2+   1+0.500000+  246+   4+0.016260 
    2+   1+0.500000+  247+   4+0.016194 
    2+   1+0.500000+  248+   4+0.016129 
    2+   1+0.500000+  249+   4+0.016064 
    2+   1+0.500000+  250+   4+0.016000 
    2+   1+0.500000+  251+   4+0.015936 
    2+   1+0.500000+  252+   4+0.015873 
    2+   1+0.500000+  253+   4+0.015810 
    2+   1+0.500000+  254+   4+0.015748 
    2+   1+0.500000+  255+   4+0.015686 
    2+   1+0.500000+  256+   4+0.015625 
    2+   1+0.500000+  257+   4+0.015564 
    2+   1+0.500000+  258+   4+0.015504 
    2+   1+0.500000+  259+   4+0.015444 
    2+   1+0.500000+  260+   4+0.015385 
    2+   1+0.500000+  261+   4+0.015326 
    2+   1+0.500000+  262+   5+0.019084 
    2+   1+0.500000+  263+   5+0.019011 
    2+   1+0.500000+  264+   5+0.018939 
    2+   1+0.500000+  265+   5+0.018868 
    2+   1+0.500000+  266+   5+0.018797 
    2+   1+0.500000+  267+   5+0.018727 
    2+   1+0.500000+  268+   5+0.018657 
    2+   1+0.500000+  269+   5+0.018587 
    2+   1+0.500000+  270+   5+0.018519 
    2+   1+0.500000+  271+   5+0.018450 
    2+   1+0.500000+  272+   5+0.018382 
    2+   1+0.500000+  273+   5+0.018315 
    2+   1+0.500000+  274+   5+0.018248 
    2+   1+0.500000+  275+   5+0.018182 
    2+   1+0.500000+  276+   5+0.018116 
    2+   1+0.500000+  277+   5+0.018051 
    2+   1+0.500000+  278+   5+0.017986 
    2+   1+0.500000+  279+   5+0.017921 
    2+   1+0.500000+  280+   5+0.017857 
    2+   1+0.500000+  281+   5+0.017794 
    2+   1+0.500000+  282+   5+0.017730 
    2+   1+0.500000+  283+   5+0.017668 
    2+   1+0.500000+  284+   5+0.017606 
    2+   1+0.500000+  285+   5+0.017544 
    2+   1+0.500000+  286+   5+0.017483 
    2+   1+0.500000+  287+   5+0.017422 
    2+   1+0.500000+  288+   5+0.017361 
    2+   1+0.500000+  289+   5+0.017301 
    2+   1+0.500000+  290+   5+0.017241 
    2+   1+0.500000+  291+   5+0.017182 
    2+   1+0.500000+  292+   5+0.017123 
    2+   1+0.500000+  293+   5+0.017065 
    2+   1+0.500000+  294+   5+0.017007 
    2+   1+0.500000+  295+   5+0.016949 
    2+   1+0.500000+  296+   5+0.016892 
    2+   1+0.500000+  297+   5+0.016835 
    2+   1+0.500000+  298+   5+0.016779 
    2+   1+0.500000+  299+   5+0.016722 
    2+   1+0.500000+  300+   5+0.016667 
    2+   1+0.500000+  301+   5+0.016611 
    2+   1+0.500000+  302+   5+0.016556 
    2+   1+0.500000+  303+   5+0.016502 
    2+   1+0.500000+  304+   5+0.016447 
    2+   1+0.500000+  305+   5+0.016393 
    2+   1+0.500000+  306+   5+0.016340 
    2+   1+0.500000+  307+   5+0.016287 
    2+   1+0.500000+  308+   5+0.016234 
    2+   1+0.500000+  309+   5+0.016181 
    2+   1+0.500000+  310+   5+0.016129 
    2+   1+0.500000+  311+   5+0.016077 
    2+   1+0.500000+  312+   5+0.016026 
    2+   1+0.500000+  313+   5+0.015974 
    2+   1+0.500000+  314+   5+0.015924 
    2+   1+0.500000+  315+   5+0.015873 
    2+   1+0.500000+  316+   5+0.015823 
    2+   1+0.500000+  317+   5+0.015773 
    2+   1+0.500000+  318+   5+0.015723 
    2+   1+0.500000+  319+   5+0.015674 
    2+   1+0.500000+  320+   5+0.015625 
    2+   1+0.500000+  321+   5+0.015576 
    2+   1+0.500000+  322+   5+0.015528 
    2+   1+0.500000+  323+   5+0.015480 
    2+   1+0.500000+  324+   5+0.015432 
    2+   1+0.500000+  325+   5+0.015385 
    2+   1+0.500000+  326+   5+0.015337 
    2+   1+0.500000+  327+   5+0.015291 
    2+   1+0.500000+  328+   5+0.015244 
    2+   1+0.500000+  329+   5+0.015198 
    2+   1+0.500000+  330+   5+0.015152 
    2+   1+0.500000+  331+   5+0.015106 
    2+   1+0.500000+  332+   5+0.015060 
    2+   1+0.500000+  333+   5+0.015015 
    2+   1+0.500000+  334+   5+0.014970 
    2+   1+0.500000+  335+   5+0.014925 
    2+   1+0.500000+  336+   5+0.014881 
    2+   1+0.500000+  337+   5+0.014837 
    2+   1+0.500000+  338+   5+0.014793 
    2+   1+0.500000+  339+   5+0.014749 
    2+   1+0.500000+  340+   5+0.014706 
    2+   1+0.500000+  341+   5+0.014663 
    2+   1+0.500000+  342+   5+0.014620 
    2+   1+0.500000+  343+   5+0.014577 
    2+   1+0.500000+  344+   5+0.014535 
    2+   1+0.500000+  345+   5+0.014493 
    2+   1+0.500000+  346+   5+0.014451 
    2+   1+0.500000+  347+   5+0.014409 
    2+   1+0.500000+  348+   5+0.014368 
    2+   1+0.500000+  349+   5+0.014327 
    2+   1+0.500000+  350+   5+0.014286 
    2+   1+0.500000+  351+   5+0.014245 
    2+   1+0.500000+  352+   5+0.014205 
    2+   1+0.500000+  353+   5+0.014164 
    2+   1+0.500000+  354+   5+0.014124 
    2+   1+0.500000+  355+   5+0.014085 
    2+   1+0.500000+  356+   5+0.014045 
    2+   1+0.500000+  357+   5+0.014006 
    2+   1+0.500000+  358+   5+0.013966 
    2+   1+0.500000+  359+   5+0.013928 
    2+   1+0.500000+  360+   5+0.013889 
    2+   1+0.500000+  361+   5+0.013850 
    2+   1+0.500000+  362+   5+0.013812 
    2+   1+0.500000+  362+   5+0.013812 
    2+   1+0.500000+  362+   5+0.013812 
