    0+   0+0.000000+    0+   0+0.000000 
    9+   1+0.000000+  206+   5+0.000000 
    9+   1+0.000000+  207+   5+0.000000 
    9+   1+0.000000+  208+   5+0.000000 
    9+   1+0.000000+  209+   5+0.000000 
    9+   1+0.000000+  210+   5+0.000000 
    9+   1+0.000000+  211+   5+0.000000 
    9+   1+0.000000+  212+   5+0.000000 
    9+   1+0.000000+  213+   5+0.000000 
    9+   1+0.000000+  214+   5+0.000000 
    9+   1+0.000000+  215+   5+0.000000 
    9+   1+0.000000+  216+   5+0.000000 
    9+   1+0.000000+  217+   5+0.000000 
    9+   1+0.000000+  218+   5+0.000000 
    9+   1+0.000000+  219+   5+0.000000 
    9+   1+0.000000+  220+   5+0.000000 
    9+   1+0.000000+  221+   5+0.000000 
    9+   1+0.000000+  222+   5+0.000000 
    9+   1+0.000000+  223+   5+0.000000 
    9+   1+0.000000+  224+   5+0.000000 
    9+   1+0.000000+  225+   5+0.000000 
    9+   1+0.000000+  226+   5+0.000000 
    9+   1+0.000000+  227+   5+0.000000 
    9+   1+0.000000+  228+   5+0.000000 
    9+   1+0.000000+  229+   5+0.000000 
    9+   1+0.000000+  230+   5+0.000000 
    9+   1+0.000000+  231+   5+0.000000 
    9+   1+0.000000+  232+   5+0.000000 
    9+   1+0.000000+  233+   5+0.000000 
    9+   1+0.000000+  234+   5+0.000000 
    9+   1+0.000000+  235+   5+0.000000 
    9+   1+0.000000+  236+   6+0.000000 
    9+   1+0.000000+  237+   6+0.000000 
    9+   1+0.000000+  238+   6+0.000000 
    9+   1+0.000000+  239+   6+0.000000 
    9+   1+0.000000+  240+   6+0.000000 
    9+   1+0.000000+  241+   6+0.000000 
    9+   1+0.000000+  242+   6+0.000000 
    9+   1+0.000000+  243+   6+0.000000 
    9+   1+0.000000+  244+   6+0.000000 
    9+   1+0.000000+  245+   6+0.000000 
    9+   1+0.000000+  246+   6+0.000000 
    9+   1+0.000000+  247+   6+0.000000 
    9+   1+0.000000+  248+   6+0.000000 
    9+   1+0.000000+  249+   6+0.000000 
    9+   1+0.000000+  250+   6+0.000000 
    9+   1+0.000000+  251+   7+0.000000 
    9+   1+0.000000+  252+   7+0.000000 
    9+   1+0.000000+  253+   7+0.000000 
    9+   1+0.000000+  254+   7+0.000000 
    9+   1+0.000000+  255+   7+0.000000 
    9+   1+0.000000+  256+   7+0.000000 
    9+   1+0.000000+  257+   7+0.000000 
    9+   1+0.000000+  258+   7+0.000000 
    9+   1+0.000000+  259+   7+0.000000 
    9+   1+0.000000+  260+   7+0.000000 
    9+   1+0.000000+  261+   7+0.000000 
    9+   1+0.000000+  262+   7+0.000000 
    9+   1+0.000000+  263+   7+0.000000 
    9+   1+0.000000+  264+   7+0.000000 
    9+   1+0.000000+  265+   7+0.000000 
    9+   1+0.000000+  266+   7+0.000000 
    9+   1+0.000000+  267+   7+0.000000 
    9+   1+0.000000+  268+   7+0.000000 
    9+   1+0.000000+  269+   7+0.000000 
    9+   1+0.000000+  270+   7+0.000000 
    9+   1+0.000000+  271+   7+0.000000 
    9+   1+0.000000+  272+   7+0.000000 
    9+   1+0.000000+  273+   7+0.000000 
    9+   1+0.000000+  274+   7+0.000000 
    9+   1+0.000000+  275+   7+0.000000 
    9+   1+0.000000+  276+   7+0.000000 
    9+   1+0.000000+  277+   7+0.000000 
    9+   1+0.000000+  278+   7+0.000000 
    9+   1+0.000000+  279+   7+0.000000 
    9+   1+0.000000+  280+   7+0.000000 
    9+   1+0.000000+  281+   7+0.000000 
    9+   1+0.000000+  282+   7+0.000000 
    9+   1+0.000000+  283+   7+0.000000 
    9+   1+0.000000+  284+   7+0.000000 
    9+   1+0.000000+  285+   7+0.000000 
    9+   1+0.000000+  286+   7+0.000000 
    9+   1+0.000000+  287+   7+0.000000 
    9+   1+0.000000+  288+   7+0.000000 
    9+   1+0.000000+  289+   7+0.000000 
    9+   1+0.000000+  290+   7+0.000000 
    9+   1+0.000000+  291+   7+0.000000 
    9+   1+0.000000+  292+   7+0.000000 
    9+   1+0.000000+  293+   7+0.000000 
    9+   1+0.000000+  294+   7+0.000000 
    9+   1+0.000000+  295+   7+0.000000 
    9+   1+0.000000+  296+   7+0.000000 
    9+   1+0.000000+  297+   7+0.000000 
    9+   1+0.000000+  298+   7+0.000000 
    9+   1+0.000000+  299+   7+0.000000 
    9+   1+0.000000+  300+   7+0.000000 
    9+   1+0.000000+  301+   7+0.000000 
    9+   1+0.000000+  302+   7+0.000000 
    9+   1+0.000000+  303+   7+0.000000 
    9+   1+0.000000+  304+   7+0.000000 
    9+   1+0.000000+  305+   7+0.000000 
    9+   1+0.000000+  306+   7+0.000000 
    9+   1+0.000000+  307+   7+0.000000 
    9+   1+0.000000+  308+   7+0.000000 
    9+   1+0.000000+  309+   7+0.000000 
    9+   1+0.000000+  310+   7+0.000000 
    9+   1+0.000000+  311+   7+0.000000 
    9+   1+0.000000+  312+   7+0.000000 
    9+   1+0.000000+  313+   7+0.000000 
    9+   1+0.000000+  314+   7+0.000000 
    9+   1+0.000000+  315+   7+0.000000 
    9+   1+0.000000+  316+   7+0.000000 
    9+   1+0.000000+  317+   7+0.000000 
    9+   1+0.000000+  318+   7+0.000000 
    9+   1+0.000000+  319+   7+0.000000 
    9+   1+0.000000+  320+   7+0.000000 
    9+   1+0.000000+  321+   7+0.000000 
    9+   1+0.000000+  322+   7+0.000000 
    9+   1+0.000000+  323+   7+0.000000 
    9+   1+0.000000+  324+   7+0.000000 
    9+   1+0.000000+  325+   7+0.000000 
    9+   1+0.000000+  326+   7+0.000000 
    9+   1+0.000000+  327+   7+0.000000 
    9+   1+0.000000+  328+   7+0.000000 
    9+   1+0.000000+  329+   7+0.000000 
    9+   1+0.000000+  330+   7+0.000000 
    9+   1+0.000000+  331+   7+0.000000 
    9+   1+0.000000+  332+   7+0.000000 
    9+   1+0.000000+  333+   7+0.000000 
    9+   1+0.000000+  334+   7+0.000000 
    9+   1+0.000000+  335+   7+0.000000 
    9+   1+0.000000+  336+   7+0.000000 
    9+   1+0.000000+  337+   7+0.000000 
    9+   1+0.000000+  338+   7+0.000000 
    9+   1+0.000000+  339+   7+0.000000 
    9+   1+0.000000+  340+   7+0.000000 
    9+   1+0.000000+  341+   7+0.000000 
    9+   1+0.000000+  342+   7+0.000000 
    9+   1+0.000000+  343+   7+0.000000 
    9+   1+0.000000+  344+   7+0.000000 
    9+   1+0.000000+  345+   7+0.000000 
    9+   1+0.000000+  346+   7+0.000000 
    9+   1+0.000000+  347+   7+0.000000 
    9+   1+0.000000+  348+   7+0.000000 
    9+   1+0.000000+  349+   7+0.000000 
    9+   1+0.000000+  350+   7+0.000000 
    9+   1+0.000000+  351+   7+0.000000 
    9+   1+0.000000+  352+   7+0.000000 
    9+   1+0.000000+  353+   7+0.000000 
    9+   1+0.000000+  354+   7+0.000000 
    9+   1+0.000000+  355+   7+0.000000 
    9+   1+0.000000+  356+   7+0.000000 
    9+   1+0.000000+  357+   7+0.000000 
    9+   1+0.000000+  358+   7+0.000000 
    9+   1+0.000000+  359+   7+0.000000 
    9+   1+0.000000+  360+   7+0.000000 
    9+   1+0.000000+  361+   7+0.000000 
    9+   1+0.000000+  362+   7+0.000000 
    9+   1+0.000000+  363+   7+0.000000 
    9+   1+0.000000+  364+   7+0.000000 
    9+   1+0.000000+  365+   7+0.000000 
    9+   1+0.000000+  366+   7+0.000000 
    9+   1+0.000000+  367+   7+0.000000 
    9+   1+0.000000+  368+   7+0.000000 
    9+   1+0.000000+  369+   7+0.000000 
    9+   1+0.000000+  370+   7+0.000000 
    9+   1+0.000000+  371+   7+0.000000 
    9+   1+0.000000+  372+   7+0.000000 
    9+   1+0.000000+  373+   7+0.000000 
    9+   1+0.000000+  374+   7+0.000000 
    9+   1+0.000000+  375+   7+0.000000 
    9+   1+0.000000+  376+   7+0.000000 
    9+   1+0.000000+  377+   7+0.000000 
    9+   1+0.000000+  378+   7+0.000000 
    9+   1+0.000000+  379+   7+0.000000 
    9+   1+0.000000+  380+   7+0.000000 
    9+   1+0.000000+  381+   7+0.000000 
    9+   1+0.000000+  382+   7+0.000000 
    9+   1+0.000000+  383+   7+0.000000 
    9+   1+0.000000+  384+   7+0.000000 
    9+   1+0.000000+  385+   7+0.000000 
    9+   1+0.000000+  386+   7+0.000000 
    9+   1+0.000000+  387+   7+0.000000 
    9+   1+0.000000+  388+   7+0.000000 
    9+   1+0.000000+  389+   7+0.000000 
    9+   1+0.000000+  390+   7+0.000000 
    9+   1+0.000000+  391+   7+0.000000 
    9+   1+0.000000+  392+   7+0.000000 
    9+   1+0.000000+  393+   7+0.000000 
    9+   1+0.000000+  394+   7+0.000000 
    9+   1+0.000000+  395+   7+0.000000 
    9+   1+0.000000+  396+   7+0.000000 
    9+   1+0.000000+  397+   7+0.000000 
    9+   1+0.000000+  398+   7+0.000000 
    9+   1+0.000000+  399+   7+0.000000 
    9+   1+0.000000+  400+   7+0.000000 
    9+   1+0.000000+  401+   7+0.000000 
    9+   1+0.000000+  402+   7+0.000000 
    9+   1+0.000000+  403+   7+0.000000 
    9+   1+0.000000+  404+   7+0.000000 
    9+   1+0.000000+  405+   7+0.000000 
    9+   1+0.000000+  406+   7+0.000000 
    9+   1+0.000000+  407+   7+0.000000 
    9+   1+0.000000+  408+   7+0.000000 
    9+   1+0.000000+  409+   7+0.000000 
    9+   1+0.000000+  410+   7+0.000000 
    9+   1+0.000000+  411+   7+0.000000 
    9+   1+0.000000+  412+   7+0.000000 
    9+   1+0.000000+  413+   7+0.000000 
    9+   1+0.000000+  414+   7+0.000000 
    9+   1+0.000000+  415+   7+0.000000 
    9+   1+0.000000+  416+   7+0.000000 
    9+   1+0.000000+  417+   7+0.000000 
    9+   1+0.000000+  418+   7+0.000000 
    9+   1+0.000000+  419+   7+0.000000 
    9+   1+0.000000+  420+   7+0.000000 
    9+   1+0.000000+  421+   7+0.000000 
    9+   1+0.000000+  422+   7+0.000000 
    9+   1+0.000000+  423+   7+0.000000 
    9+   1+0.000000+  424+   7+0.000000 
    9+   1+0.000000+  425+   7+0.000000 
    9+   1+0.000000+  426+   7+0.000000 
    9+   1+0.000000+  427+   7+0.000000 
    9+   1+0.000000+  428+   7+0.000000 
    9+   1+0.000000+  429+   7+0.000000 
    9+   1+0.000000+  430+   7+0.000000 
    9+   1+0.000000+  431+   7+0.000000 
    9+   1+0.000000+  432+   7+0.000000 
    9+   1+0.000000+  433+   7+0.000000 
    9+   1+0.000000+  434+   7+0.000000 
    9+   1+0.000000+  435+   7+0.000000 
    9+   1+0.000000+  436+   7+0.000000 
    9+   1+0.000000+  437+   7+0.000000 
    9+   1+0.000000+  438+   7+0.000000 
    9+   1+0.000000+  439+   7+0.000000 
    9+   1+0.000000+  440+   7+0.000000 
    9+   1+0.000000+  441+   7+0.000000 
    9+   1+0.000000+  442+   7+0.000000 
    9+   1+0.000000+  443+   7+0.000000 
    9+   1+0.000000+  444+   7+0.000000 
    9+   1+0.000000+  445+   7+0.000000 
    9+   1+0.000000+  446+   7+0.000000 
    9+   1+0.000000+  447+   7+0.000000 
    9+   1+0.000000+  448+   7+0.000000 
    9+   1+0.000000+  449+   7+0.000000 
    9+   1+0.000000+  450+   7+0.000000 
    9+   1+0.000000+  451+   7+0.000000 
    9+   1+0.000000+  452+   7+0.000000 
    9+   1+0.000000+  453+   7+0.000000 
    9+   1+0.000000+  454+   7+0.000000 
    9+   1+0.000000+  455+   7+0.000000 
    9+   1+0.000000+  456+   7+0.000000 
    9+   1+0.000000+  457+   7+0.000000 
    9+   1+0.000000+  458+   7+0.000000 
    9+   1+0.000000+  459+   7+0.000000 
    9+   1+0.000000+  460+   7+0.000000 
    9+   1+0.000000+  461+   7+0.000000 
    9+   1+0.000000+  462+   7+0.000000 
    9+   1+0.000000+  463+   7+0.000000 
    9+   1+0.000000+  464+   7+0.000000 
    9+   1+0.000000+  465+   7+0.000000 
    9+   1+0.000000+  466+   7+0.000000 
    9+   1+0.000000+  467+   7+0.000000 
    9+   1+0.000000+  468+   7+0.000000 
    9+   1+0.000000+  469+   7+0.000000 
    9+   1+0.000000+  470+   7+0.000000 
    9+   1+0.000000+  471+   7+0.000000 
    9+   1+0.000000+  472+   7+0.000000 
    9+   1+0.000000+  473+   7+0.000000 
    9+   1+0.000000+  474+   7+0.000000 
    9+   1+0.000000+  475+   7+0.000000 
    9+   1+0.000000+  476+   7+0.000000 
    9+   1+0.000000+  477+   7+0.000000 
    9+   1+0.000000+  478+   7+0.000000 
    9+   1+0.000000+  479+   7+0.000000 
    9+   1+0.000000+  480+   7+0.000000 
    9+   1+0.000000+  481+   7+0.000000 
    9+   1+0.000000+  482+   7+0.000000 
    9+   1+0.000000+  483+   7+0.000000 
    9+   1+0.000000+  484+   7+0.000000 
    9+   1+0.000000+  485+   7+0.000000 
    9+   1+0.000000+  486+   7+0.000000 
    9+   1+0.000000+  487+   7+0.000000 
    9+   1+0.000000+  488+   7+0.000000 
    9+   1+0.000000+  489+   7+0.000000 
    9+   1+0.000000+  490+   7+0.000000 
    9+   1+0.000000+  491+   7+0.000000 
    9+   1+0.000000+  492+   7+0.000000 
    9+   1+0.000000+  493+   7+0.000000 
    9+   1+0.000000+  494+   7+0.000000 
    9+   1+0.000000+  495+   7+0.000000 
    9+   1+0.000000+  496+   7+0.000000 
    9+   1+0.000000+  497+   7+0.000000 
    9+   1+0.000000+  498+   7+0.000000 
    9+   1+0.000000+  499+   7+0.000000 
    9+   1+0.000000+  500+   7+0.000000 
    9+   1+0.000000+  500+   7+0.000000 
