    0+   0+0.000000+    0+   0+0.000000 
   53+   2+0.037736+   36+   2+0.055556 
   54+   2+0.037037+   36+   2+0.055556 
   55+   2+0.036364+   36+   2+0.055556 
   56+   2+0.035714+   36+   2+0.055556 
   57+   2+0.035088+   36+   2+0.055556 
   58+   2+0.034483+   36+   2+0.055556 
   59+   2+0.033898+   36+   2+0.055556 
   60+   2+0.033333+   36+   2+0.055556 
   61+   2+0.032787+   36+   2+0.055556 
   62+   2+0.032258+   36+   2+0.055556 
   63+   2+0.031746+   36+   2+0.055556 
   64+   2+0.031250+   36+   2+0.055556 
   65+   2+0.030769+   36+   2+0.055556 
   66+   2+0.030303+   36+   2+0.055556 
   67+   2+0.029851+   36+   2+0.055556 
   68+   2+0.029412+   36+   2+0.055556 
   69+   2+0.028986+   36+   2+0.055556 
   70+   2+0.028571+   36+   2+0.055556 
   71+   2+0.028169+   36+   2+0.055556 
   72+   2+0.027778+   36+   2+0.055556 
   73+   3+0.041096+   36+   2+0.055556 
   74+   3+0.040541+   36+   2+0.055556 
   75+   3+0.040000+   36+   2+0.055556 
   76+   3+0.039474+   36+   2+0.055556 
   77+   3+0.038961+   36+   2+0.055556 
   78+   3+0.038462+   36+   2+0.055556 
   79+   3+0.037975+   36+   2+0.055556 
   80+   3+0.037500+   36+   2+0.055556 
   81+   3+0.037037+   36+   2+0.055556 
   82+   3+0.036585+   36+   2+0.055556 
   83+   3+0.036145+   36+   2+0.055556 
   84+   3+0.035714+   36+   2+0.055556 
   85+   3+0.035294+   36+   2+0.055556 
   86+   4+0.046512+   36+   2+0.055556 
   87+   4+0.045977+   36+   2+0.055556 
   88+   4+0.045455+   36+   2+0.055556 
   89+   4+0.044944+   36+   2+0.055556 
   90+   4+0.044444+   36+   2+0.055556 
   91+   4+0.043956+   36+   2+0.055556 
   92+   4+0.043478+   36+   2+0.055556 
   93+   4+0.043011+   36+   2+0.055556 
   94+   4+0.042553+   36+   2+0.055556 
   95+   4+0.042105+   36+   2+0.055556 
   96+   4+0.041667+   36+   2+0.055556 
   97+   4+0.041237+   36+   2+0.055556 
   98+   4+0.040816+   36+   2+0.055556 
   99+   4+0.040404+   36+   2+0.055556 
  100+   4+0.040000+   36+   2+0.055556 
  101+   4+0.039604+   36+   2+0.055556 
  102+   4+0.039216+   36+   2+0.055556 
  103+   4+0.038835+   36+   2+0.055556 
  104+   4+0.038462+   36+   2+0.055556 
  105+   4+0.038095+   36+   2+0.055556 
  106+   4+0.037736+   36+   2+0.055556 
  107+   4+0.037383+   36+   2+0.055556 
  108+   4+0.037037+   36+   2+0.055556 
  109+   4+0.036697+   36+   2+0.055556 
  110+   4+0.036364+   36+   2+0.055556 
  111+   4+0.036036+   36+   2+0.055556 
  112+   4+0.035714+   36+   2+0.055556 
  113+   4+0.035398+   36+   2+0.055556 
  114+   4+0.035088+   36+   2+0.055556 
  115+   4+0.034783+   36+   2+0.055556 
  116+   4+0.034483+   36+   2+0.055556 
  117+   4+0.034188+   36+   2+0.055556 
  118+   4+0.033898+   36+   2+0.055556 
  119+   4+0.033613+   36+   2+0.055556 
  120+   4+0.033333+   36+   2+0.055556 
  121+   4+0.033058+   36+   2+0.055556 
  122+   4+0.032787+   36+   2+0.055556 
  123+   4+0.032520+   36+   2+0.055556 
  124+   4+0.032258+   36+   2+0.055556 
  125+   4+0.032000+   36+   2+0.055556 
  126+   4+0.031746+   36+   2+0.055556 
  127+   4+0.031496+   36+   2+0.055556 
  128+   4+0.031250+   36+   2+0.055556 
  129+   4+0.031008+   36+   2+0.055556 
  130+   4+0.030769+   36+   2+0.055556 
  131+   4+0.030534+   36+   2+0.055556 
  132+   4+0.030303+   36+   2+0.055556 
  133+   4+0.030075+   36+   2+0.055556 
  134+   4+0.029851+   36+   2+0.055556 
  135+   4+0.029630+   36+   2+0.055556 
  136+   4+0.029412+   36+   2+0.055556 
  137+   4+0.029197+   36+   2+0.055556 
  138+   4+0.028986+   36+   2+0.055556 
  139+   4+0.028777+   36+   2+0.055556 
  140+   4+0.028571+   36+   2+0.055556 
  141+   4+0.028369+   36+   2+0.055556 
  142+   4+0.028169+   36+   2+0.055556 
  143+   4+0.027972+   36+   2+0.055556 
  144+   4+0.027778+   36+   2+0.055556 
  145+   4+0.027586+   36+   2+0.055556 
  146+   4+0.027397+   36+   2+0.055556 
  147+   4+0.027211+   36+   2+0.055556 
  148+   4+0.027027+   36+   2+0.055556 
  149+   4+0.026846+   36+   2+0.055556 
  150+   4+0.026667+   36+   2+0.055556 
  151+   4+0.026490+   36+   2+0.055556 
  152+   4+0.026316+   36+   2+0.055556 
  153+   4+0.026144+   36+   2+0.055556 
  154+   4+0.025974+   36+   2+0.055556 
  155+   4+0.025806+   36+   2+0.055556 
  156+   4+0.025641+   36+   2+0.055556 
  157+   4+0.025478+   36+   2+0.055556 
  158+   4+0.025316+   36+   2+0.055556 
  159+   4+0.025157+   36+   2+0.055556 
  160+   4+0.025000+   36+   2+0.055556 
  161+   4+0.024845+   36+   2+0.055556 
  162+   4+0.024691+   36+   2+0.055556 
  163+   4+0.024540+   36+   2+0.055556 
  164+   4+0.024390+   36+   2+0.055556 
  165+   4+0.024242+   36+   2+0.055556 
  166+   4+0.024096+   36+   2+0.055556 
  167+   4+0.023952+   36+   2+0.055556 
  168+   4+0.023810+   36+   2+0.055556 
  169+   4+0.023669+   36+   2+0.055556 
  170+   4+0.023529+   36+   2+0.055556 
  171+   4+0.023392+   36+   2+0.055556 
  172+   4+0.023256+   36+   2+0.055556 
  173+   4+0.023121+   36+   2+0.055556 
  174+   4+0.022989+   36+   2+0.055556 
  175+   4+0.022857+   36+   2+0.055556 
  176+   4+0.022727+   36+   2+0.055556 
  177+   4+0.022599+   36+   2+0.055556 
  178+   4+0.022472+   36+   2+0.055556 
  179+   4+0.022346+   36+   2+0.055556 
  180+   4+0.022222+   36+   2+0.055556 
  181+   4+0.022099+   36+   2+0.055556 
  182+   4+0.021978+   36+   2+0.055556 
  183+   4+0.021858+   36+   2+0.055556 
  184+   4+0.021739+   36+   2+0.055556 
  185+   4+0.021622+   36+   2+0.055556 
  186+   4+0.021505+   36+   2+0.055556 
  187+   4+0.021390+   36+   2+0.055556 
  188+   4+0.021277+   36+   2+0.055556 
  189+   4+0.021164+   36+   2+0.055556 
  190+   4+0.021053+   36+   2+0.055556 
  191+   4+0.020942+   36+   2+0.055556 
  192+   4+0.020833+   36+   2+0.055556 
  193+   4+0.020725+   36+   2+0.055556 
  194+   4+0.020619+   36+   2+0.055556 
  195+   4+0.020513+   36+   2+0.055556 
  196+   4+0.020408+   36+   2+0.055556 
  197+   4+0.020305+   36+   2+0.055556 
  198+   4+0.020202+   36+   2+0.055556 
  199+   4+0.020101+   36+   2+0.055556 
  200+   4+0.020000+   36+   2+0.055556 
  201+   5+0.024876+   36+   2+0.055556 
  202+   5+0.024752+   36+   2+0.055556 
  203+   5+0.024631+   36+   2+0.055556 
  204+   5+0.024510+   36+   2+0.055556 
  205+   5+0.024390+   36+   2+0.055556 
  206+   5+0.024272+   36+   2+0.055556 
  207+   5+0.024155+   36+   2+0.055556 
  208+   5+0.024038+   36+   2+0.055556 
  209+   5+0.023923+   36+   2+0.055556 
  210+   5+0.023810+   36+   2+0.055556 
  211+   5+0.023697+   36+   2+0.055556 
  212+   5+0.023585+   36+   2+0.055556 
  213+   5+0.023474+   36+   2+0.055556 
  214+   5+0.023364+   36+   2+0.055556 
  215+   5+0.023256+   36+   2+0.055556 
  216+   5+0.023148+   36+   2+0.055556 
  217+   5+0.023041+   36+   2+0.055556 
  218+   5+0.022936+   36+   2+0.055556 
  219+   5+0.022831+   36+   2+0.055556 
  220+   5+0.022727+   36+   2+0.055556 
  221+   5+0.022624+   36+   2+0.055556 
  222+   5+0.022523+   36+   2+0.055556 
  223+   5+0.022422+   36+   2+0.055556 
  224+   5+0.022321+   36+   2+0.055556 
  225+   5+0.022222+   36+   2+0.055556 
  226+   5+0.022124+   36+   2+0.055556 
  227+   5+0.022026+   36+   2+0.055556 
  228+   5+0.021930+   36+   2+0.055556 
  229+   5+0.021834+   36+   2+0.055556 
  230+   5+0.021739+   36+   2+0.055556 
  231+   5+0.021645+   36+   2+0.055556 
  232+   5+0.021552+   36+   2+0.055556 
  233+   5+0.021459+   36+   2+0.055556 
  234+   5+0.021368+   36+   2+0.055556 
  235+   5+0.021277+   36+   2+0.055556 
  236+   5+0.021186+   36+   2+0.055556 
  237+   5+0.021097+   36+   2+0.055556 
  238+   5+0.021008+   36+   2+0.055556 
  239+   5+0.020921+   36+   2+0.055556 
  240+   5+0.020833+   36+   2+0.055556 
  241+   5+0.020747+   36+   2+0.055556 
  242+   5+0.020661+   36+   2+0.055556 
  243+   5+0.020576+   36+   2+0.055556 
  244+   5+0.020492+   36+   2+0.055556 
  245+   5+0.020408+   36+   2+0.055556 
  246+   5+0.020325+   36+   2+0.055556 
  247+   5+0.020243+   36+   2+0.055556 
  248+   5+0.020161+   36+   2+0.055556 
  249+   5+0.020080+   36+   2+0.055556 
  250+   5+0.020000+   36+   2+0.055556 
  251+   5+0.019920+   36+   2+0.055556 
  252+   5+0.019841+   36+   2+0.055556 
  253+   5+0.019763+   36+   2+0.055556 
  254+   5+0.019685+   36+   2+0.055556 
  255+   5+0.019608+   36+   2+0.055556 
  256+   5+0.019531+   36+   2+0.055556 
  257+   5+0.019455+   36+   2+0.055556 
  258+   5+0.019380+   36+   2+0.055556 
  259+   5+0.019305+   36+   2+0.055556 
  260+   5+0.019231+   36+   2+0.055556 
  261+   5+0.019157+   36+   2+0.055556 
  262+   5+0.019084+   36+   2+0.055556 
  263+   5+0.019011+   36+   2+0.055556 
  264+   5+0.018939+   36+   2+0.055556 
  265+   5+0.018868+   36+   2+0.055556 
  266+   5+0.018797+   36+   2+0.055556 
  267+   5+0.018727+   36+   2+0.055556 
  268+   5+0.018657+   36+   2+0.055556 
  269+   5+0.018587+   36+   2+0.055556 
  270+   5+0.018519+   36+   2+0.055556 
  271+   5+0.018450+   36+   2+0.055556 
  272+   5+0.018382+   36+   2+0.055556 
  273+   5+0.018315+   36+   2+0.055556 
  274+   5+0.018248+   36+   2+0.055556 
  275+   5+0.018182+   36+   2+0.055556 
  276+   5+0.018116+   36+   2+0.055556 
  277+   5+0.018051+   36+   2+0.055556 
  278+   5+0.017986+   36+   2+0.055556 
  279+   5+0.017921+   36+   2+0.055556 
  280+   5+0.017857+   36+   2+0.055556 
  281+   5+0.017794+   36+   2+0.055556 
  282+   5+0.017730+   36+   2+0.055556 
  283+   5+0.017668+   36+   2+0.055556 
  284+   5+0.017606+   36+   2+0.055556 
  285+   5+0.017544+   36+   2+0.055556 
  286+   5+0.017483+   36+   2+0.055556 
  287+   5+0.017422+   36+   2+0.055556 
  288+   5+0.017361+   36+   2+0.055556 
  289+   5+0.017301+   36+   2+0.055556 
  290+   5+0.017241+   36+   2+0.055556 
  291+   5+0.017182+   36+   2+0.055556 
  292+   5+0.017123+   36+   2+0.055556 
  293+   5+0.017065+   36+   2+0.055556 
  294+   5+0.017007+   36+   2+0.055556 
  295+   5+0.016949+   36+   2+0.055556 
  296+   5+0.016892+   36+   2+0.055556 
  297+   5+0.016835+   36+   2+0.055556 
  298+   6+0.020134+   36+   2+0.055556 
  299+   6+0.020067+   36+   2+0.055556 
  300+   6+0.020000+   36+   2+0.055556 
  301+   6+0.019934+   36+   2+0.055556 
  302+   6+0.019868+   36+   2+0.055556 
  303+   6+0.019802+   36+   2+0.055556 
  304+   6+0.019737+   36+   2+0.055556 
  305+   6+0.019672+   36+   2+0.055556 
  306+   6+0.019608+   36+   2+0.055556 
  307+   6+0.019544+   36+   2+0.055556 
  308+   6+0.019481+   36+   2+0.055556 
  309+   6+0.019417+   36+   2+0.055556 
  310+   6+0.019355+   36+   2+0.055556 
  311+   6+0.019293+   36+   2+0.055556 
  312+   6+0.019231+   36+   2+0.055556 
  313+   6+0.019169+   36+   2+0.055556 
  314+   6+0.019108+   36+   2+0.055556 
  315+   6+0.019048+   36+   2+0.055556 
  316+   6+0.018987+   36+   2+0.055556 
  317+   6+0.018927+   36+   2+0.055556 
  318+   6+0.018868+   36+   2+0.055556 
  319+   6+0.018809+   36+   2+0.055556 
  320+   6+0.018750+   36+   2+0.055556 
  321+   6+0.018692+   36+   2+0.055556 
  322+   6+0.018634+   36+   2+0.055556 
  323+   6+0.018576+   36+   2+0.055556 
  324+   6+0.018519+   36+   2+0.055556 
  325+   6+0.018462+   36+   2+0.055556 
  326+   6+0.018405+   36+   2+0.055556 
  327+   6+0.018349+   36+   2+0.055556 
  328+   6+0.018293+   36+   2+0.055556 
  329+   6+0.018237+   36+   2+0.055556 
  330+   6+0.018182+   36+   2+0.055556 
  331+   6+0.018127+   36+   2+0.055556 
  332+   6+0.018072+   36+   2+0.055556 
  333+   6+0.018018+   36+   2+0.055556 
  334+   6+0.017964+   36+   2+0.055556 
  335+   6+0.017910+   36+   2+0.055556 
  336+   6+0.017857+   36+   2+0.055556 
  337+   6+0.017804+   36+   2+0.055556 
  338+   6+0.017751+   36+   2+0.055556 
  339+   6+0.017699+   36+   2+0.055556 
  340+   6+0.017647+   36+   2+0.055556 
  341+   6+0.017595+   36+   2+0.055556 
  342+   6+0.017544+   36+   2+0.055556 
  343+   6+0.017493+   36+   2+0.055556 
  344+   6+0.017442+   36+   2+0.055556 
  345+   6+0.017391+   36+   2+0.055556 
  346+   6+0.017341+   36+   2+0.055556 
  347+   6+0.017291+   36+   2+0.055556 
  348+   6+0.017241+   36+   2+0.055556 
  349+   6+0.017192+   36+   2+0.055556 
  350+   6+0.017143+   36+   2+0.055556 
  351+   6+0.017094+   36+   2+0.055556 
  352+   6+0.017045+   36+   2+0.055556 
  353+   6+0.016997+   36+   2+0.055556 
  354+   6+0.016949+   36+   2+0.055556 
  355+   6+0.016901+   36+   2+0.055556 
  356+   6+0.016854+   36+   2+0.055556 
  357+   6+0.016807+   36+   2+0.055556 
  358+   6+0.016760+   36+   2+0.055556 
  359+   6+0.016713+   36+   2+0.055556 
  360+   6+0.016667+   36+   2+0.055556 
  361+   6+0.016620+   36+   2+0.055556 
  362+   6+0.016575+   36+   2+0.055556 
  363+   6+0.016529+   36+   2+0.055556 
  364+   6+0.016484+   36+   2+0.055556 
  365+   6+0.016438+   36+   2+0.055556 
  366+   6+0.016393+   36+   2+0.055556 
  367+   6+0.016349+   36+   2+0.055556 
  368+   6+0.016304+   36+   2+0.055556 
  369+   6+0.016260+   36+   2+0.055556 
  370+   6+0.016216+   36+   2+0.055556 
  371+   6+0.016173+   36+   2+0.055556 
  372+   6+0.016129+   36+   2+0.055556 
  373+   6+0.016086+   36+   2+0.055556 
  374+   6+0.016043+   36+   2+0.055556 
  375+   6+0.016000+   36+   2+0.055556 
  376+   6+0.015957+   36+   2+0.055556 
  377+   6+0.015915+   36+   2+0.055556 
  378+   6+0.015873+   36+   2+0.055556 
  379+   6+0.015831+   36+   2+0.055556 
  380+   6+0.015789+   36+   2+0.055556 
  381+   6+0.015748+   36+   2+0.055556 
  382+   6+0.015707+   36+   2+0.055556 
  383+   6+0.015666+   36+   2+0.055556 
  384+   6+0.015625+   36+   2+0.055556 
  385+   6+0.015584+   36+   2+0.055556 
  386+   6+0.015544+   36+   2+0.055556 
  387+   6+0.015504+   36+   2+0.055556 
  388+   6+0.015464+   36+   2+0.055556 
  389+   6+0.015424+   36+   2+0.055556 
  390+   6+0.015385+   36+   2+0.055556 
  391+   6+0.015345+   36+   2+0.055556 
  392+   6+0.015306+   36+   2+0.055556 
  393+   6+0.015267+   36+   2+0.055556 
  394+   6+0.015228+   36+   2+0.055556 
  395+   6+0.015190+   36+   2+0.055556 
  396+   6+0.015152+   36+   2+0.055556 
  397+   6+0.015113+   36+   2+0.055556 
  398+   6+0.015075+   36+   2+0.055556 
  399+   6+0.015038+   36+   2+0.055556 
  400+   6+0.015000+   36+   2+0.055556 
  401+   6+0.014963+   36+   2+0.055556 
  402+   6+0.014925+   36+   2+0.055556 
  403+   6+0.014888+   36+   2+0.055556 
  404+   6+0.014851+   36+   2+0.055556 
  405+   6+0.014815+   36+   2+0.055556 
  406+   6+0.014778+   36+   2+0.055556 
  407+   6+0.014742+   36+   2+0.055556 
  408+   6+0.014706+   36+   2+0.055556 
  409+   6+0.014670+   36+   2+0.055556 
  410+   6+0.014634+   36+   2+0.055556 
  411+   6+0.014599+   36+   2+0.055556 
  412+   6+0.014563+   36+   2+0.055556 
  413+   6+0.014528+   36+   2+0.055556 
  414+   6+0.014493+   36+   2+0.055556 
  415+   6+0.014458+   36+   2+0.055556 
  416+   6+0.014423+   36+   2+0.055556 
  417+   6+0.014388+   36+   2+0.055556 
  418+   6+0.014354+   36+   2+0.055556 
  419+   6+0.014320+   36+   2+0.055556 
  420+   6+0.014286+   36+   2+0.055556 
  421+   6+0.014252+   36+   2+0.055556 
  422+   6+0.014218+   36+   2+0.055556 
  423+   6+0.014184+   36+   2+0.055556 
  424+   6+0.014151+   36+   2+0.055556 
  425+   6+0.014118+   36+   2+0.055556 
  426+   6+0.014085+   36+   2+0.055556 
  427+   6+0.014052+   36+   2+0.055556 
  428+   6+0.014019+   36+   2+0.055556 
  429+   6+0.013986+   36+   2+0.055556 
  430+   6+0.013953+   36+   2+0.055556 
  431+   6+0.013921+   36+   2+0.055556 
  432+   6+0.013889+   36+   2+0.055556 
  433+   6+0.013857+   36+   2+0.055556 
  434+   6+0.013825+   36+   2+0.055556 
  435+   7+0.016092+   36+   2+0.055556 
  436+   7+0.016055+   36+   2+0.055556 
  437+   7+0.016018+   36+   2+0.055556 
  438+   7+0.015982+   36+   2+0.055556 
  439+   7+0.015945+   36+   2+0.055556 
  440+   7+0.015909+   36+   2+0.055556 
  441+   7+0.015873+   36+   2+0.055556 
  442+   7+0.015837+   36+   2+0.055556 
  443+   7+0.015801+   36+   2+0.055556 
  444+   7+0.015766+   36+   2+0.055556 
  445+   7+0.015730+   36+   2+0.055556 
  446+   7+0.015695+   36+   2+0.055556 
  447+   7+0.015660+   36+   2+0.055556 
  448+   7+0.015625+   36+   2+0.055556 
  449+   7+0.015590+   36+   2+0.055556 
  450+   7+0.015556+   36+   2+0.055556 
  451+   7+0.015521+   36+   2+0.055556 
  452+   7+0.015487+   36+   2+0.055556 
  453+   7+0.015453+   36+   2+0.055556 
  454+   7+0.015419+   36+   2+0.055556 
  455+   7+0.015385+   36+   2+0.055556 
  456+   7+0.015351+   36+   2+0.055556 
  457+   7+0.015317+   36+   2+0.055556 
  458+   7+0.015284+   36+   2+0.055556 
  459+   7+0.015251+   36+   2+0.055556 
  460+   7+0.015217+   36+   2+0.055556 
  461+   8+0.017354+   36+   2+0.055556 
  462+   8+0.017316+   36+   2+0.055556 
  463+   8+0.017279+   36+   2+0.055556 
  464+   8+0.017241+   36+   2+0.055556 
  465+   8+0.017204+   36+   2+0.055556 
  466+   8+0.017167+   36+   2+0.055556 
  467+   8+0.017131+   36+   2+0.055556 
  468+   8+0.017094+   36+   2+0.055556 
  469+   8+0.017058+   36+   2+0.055556 
  470+   8+0.017021+   36+   2+0.055556 
  471+   8+0.016985+   36+   2+0.055556 
  472+   8+0.016949+   36+   2+0.055556 
  473+   8+0.016913+   36+   2+0.055556 
  474+   8+0.016878+   36+   2+0.055556 
  474+   8+0.016878+   36+   2+0.055556 
  474+   8+0.016878+   36+   2+0.055556 
